"kodeWilayah";"nama";"idLevelWilayah";"mstKodeWilayah";"indukProvinsi";"kodeWilayahIndukProvinsi";"indukKabupaten";"kodeWilayahIndukKabupaten"
"330507";Kec. Tubo Sendana;3;"330500";Prov. Sulawesi Barat;"330000";Kab. Majene;"330500"
"330603";Kec. Topoyo;3;"330600";Prov. Sulawesi Barat;"330000";Kab. Mamuju Tengah;"330600"
"330602";Kec. Karossa;3;"330600";Prov. Sulawesi Barat;"330000";Kab. Mamuju Tengah;"330600"
"330601";Kec. Budong-Budong;3;"330600";Prov. Sulawesi Barat;"330000";Kab. Mamuju Tengah;"330600"
"330604";Kec. Tobadak;3;"330600";Prov. Sulawesi Barat;"330000";Kab. Mamuju Tengah;"330600"
"330605";Kec. Pangale;3;"330600";Prov. Sulawesi Barat;"330000";Kab. Mamuju Tengah;"330600"
"340104";Kec. Malinau Kota;3;"340100";Prov. Kalimantan Utara;"340000";Kab. Malinau;"340100"
"340109";Kec. Malinau Utara;3;"340100";Prov. Kalimantan Utara;"340000";Kab. Malinau;"340100"
"340108";Kec. Malinau Barat;3;"340100";Prov. Kalimantan Utara;"340000";Kab. Malinau;"340100"
"340113";Kec. Malinau Selatan Hilir;3;"340100";Prov. Kalimantan Utara;"340000";Kab. Malinau;"340100"
"340105";Kec. Mentarang;3;"340100";Prov. Kalimantan Utara;"340000";Kab. Malinau;"340100"
"340107";Kec. Malinau Selatan;3;"340100";Prov. Kalimantan Utara;"340000";Kab. Malinau;"340100"
"340114";Kec. Malinau Selatan Hulu;3;"340100";Prov. Kalimantan Utara;"340000";Kab. Malinau;"340100"
"340111";Kec. Bahau Hulu;3;"340100";Prov. Kalimantan Utara;"340000";Kab. Malinau;"340100"
"340103";Kec. Pujungan;3;"340100";Prov. Kalimantan Utara;"340000";Kab. Malinau;"340100"
"340106";Kec. Sungai Boh;3;"340100";Prov. Kalimantan Utara;"340000";Kab. Malinau;"340100"
"340112";Kec. Mentarang Hulu;3;"340100";Prov. Kalimantan Utara;"340000";Kab. Malinau;"340100"
"340110";Kec. Kayan Selatan;3;"340100";Prov. Kalimantan Utara;"340000";Kab. Malinau;"340100"
"340102";Kec. Kayan Hilir;3;"340100";Prov. Kalimantan Utara;"340000";Kab. Malinau;"340100"
"340101";Kec. Kayan Hulu;3;"340100";Prov. Kalimantan Utara;"340000";Kab. Malinau;"340100"
"340115";Kec. Sungai Tubu;3;"340100";Prov. Kalimantan Utara;"340000";Kab. Malinau;"340100"
"340209";Kec. Tanjung Selor;3;"340200";Prov. Kalimantan Utara;"340000";Kab. Bulungan;"340200"
"340202";Kec. Tanjung Palas;3;"340200";Prov. Kalimantan Utara;"340000";Kab. Bulungan;"340200"
"340210";Kec. Tanjung Palas Tengah;3;"340200";Prov. Kalimantan Utara;"340000";Kab. Bulungan;"340200"
"340208";Kec. Tanjung Palas Timur;3;"340200";Prov. Kalimantan Utara;"340000";Kab. Bulungan;"340200"
"340207";Kec. Tanjung Palas Utara;3;"340200";Prov. Kalimantan Utara;"340000";Kab. Bulungan;"340200"
"340213";Kec. Peso;3;"340200";Prov. Kalimantan Utara;"340000";Kab. Bulungan;"340200"
"340203";Kec. Sekatak;3;"340200";Prov. Kalimantan Utara;"340000";Kab. Bulungan;"340200"
"340206";Kec. Tanjung Palas Barat;3;"340200";Prov. Kalimantan Utara;"340000";Kab. Bulungan;"340200"
"340211";Kec. Peso Hilir;3;"340200";Prov. Kalimantan Utara;"340000";Kab. Bulungan;"340200"
"340205";Kec. Pulau Bunyu;3;"340200";Prov. Kalimantan Utara;"340000";Kab. Bulungan;"340200"
"340301";Kec. Sesayap;3;"340300";Prov. Kalimantan Utara;"340000";Kab. Tana Tidung;"340300"
"340302";Kec. Sesayap Hilir;3;"340300";Prov. Kalimantan Utara;"340000";Kab. Tana Tidung;"340300"
"340303";Kec. Tanah Lia;3;"340300";Prov. Kalimantan Utara;"340000";Kab. Tana Tidung;"340300"
"340304";Kec. Betayau;3;"340300";Prov. Kalimantan Utara;"340000";Kab. Tana Tidung;"340300"
"340305";Kec. Muruk Rian;3;"340300";Prov. Kalimantan Utara;"340000";Kab. Tana Tidung;"340300"
"340504";Kec. Nunukan;3;"340500";Prov. Kalimantan Utara;"340000";Kab. Nunukan;"340500"
"340509";Kec. Nunukan Selatan;3;"340500";Prov. Kalimantan Utara;"340000";Kab. Nunukan;"340500"
"340506";Kec. Sebuku;3;"340500";Prov. Kalimantan Utara;"340000";Kab. Nunukan;"340500"
"340503";Kec. Sembakung;3;"340500";Prov. Kalimantan Utara;"340000";Kab. Nunukan;"340500"
"340501";Kec. Krayan;3;"340500";Prov. Kalimantan Utara;"340000";Kab. Nunukan;"340500"
"340508";Kec. Sebatik Barat;3;"340500";Prov. Kalimantan Utara;"340000";Kab. Nunukan;"340500"
"340521";Kec. Sei Menggaris;3;"340500";Prov. Kalimantan Utara;"340000";Kab. Nunukan;"340500"
"340502";Kec. Lumbis;3;"340500";Prov. Kalimantan Utara;"340000";Kab. Nunukan;"340500"
"340522";Kec. Tulin Onsoi;3;"340500";Prov. Kalimantan Utara;"340000";Kab. Nunukan;"340500"
"340518";Kec. Sebatik Timur;3;"340500";Prov. Kalimantan Utara;"340000";Kab. Nunukan;"340500"
"340520";Kec. Sebatik Tengah;3;"340500";Prov. Kalimantan Utara;"340000";Kab. Nunukan;"340500"
"340524";Kec. Sembakung Atulai;3;"340500";Prov. Kalimantan Utara;"340000";Kab. Nunukan;"340500"
"340505";Kec. Sebatik;3;"340500";Prov. Kalimantan Utara;"340000";Kab. Nunukan;"340500"
"340523";Kec. Lumbis Ogong;3;"340500";Prov. Kalimantan Utara;"340000";Kab. Nunukan;"340500"
"340529";Kec. Krayan Barat;3;"340500";Prov. Kalimantan Utara;"340000";Kab. Nunukan;"340500"
"340519";Kec. Sebatik Utara;3;"340500";Prov. Kalimantan Utara;"340000";Kab. Nunukan;"340500"
"340528";Kec. Krayan Timur;3;"340500";Prov. Kalimantan Utara;"340000";Kab. Nunukan;"340500"
"340507";Kec. Krayan Selatan;3;"340500";Prov. Kalimantan Utara;"340000";Kab. Nunukan;"340500"
"340527";Kec. Krayan Tengah;3;"340500";Prov. Kalimantan Utara;"340000";Kab. Nunukan;"340500"
"340526";Kec. Lumbis Pansiangan;3;"340500";Prov. Kalimantan Utara;"340000";Kab. Nunukan;"340500"
"340525";Kec. Lumbis Hulu;3;"340500";Prov. Kalimantan Utara;"340000";Kab. Nunukan;"340500"
"346002";Kec. Tarakan Tengah;3;"346000";Prov. Kalimantan Utara;"340000";Kota Tarakan;"346000"
"346003";Kec. Tarakan Barat;3;"346000";Prov. Kalimantan Utara;"340000";Kota Tarakan;"346000"
"346001";Kec. Tarakan Timur;3;"346000";Prov. Kalimantan Utara;"340000";Kota Tarakan;"346000"
"346004";Kec. Tarakan Utara;3;"346000";Prov. Kalimantan Utara;"340000";Kota Tarakan;"346000"
"350101";Wassenaar;3;"350100";Luar Negeri;"350000";Belanda;"350100"
"350201";Tokyo;3;"350200";Luar Negeri;"350000";Japan;"350200"
"350301";Cairo;3;"350300";Luar Negeri;"350000";Mesir;"350300"
"350402";Kota Kinabalu;3;"350400";Luar Negeri;"350000";Malaysia;"350400"
"350414";Tawau;3;"350400";Luar Negeri;"350000";Malaysia;"350400"
"350401";Kuala Lumpur;3;"350400";Luar Negeri;"350000";Malaysia;"350400"
"350403";Kundasang;3;"350400";Luar Negeri;"350000";Malaysia;"350400"
"350408";Beaufort;3;"350400";Luar Negeri;"350000";Malaysia;"350400"
"350417";Johor Bahru;3;"350400";Luar Negeri;"350000";Malaysia;"350400"
"350407";Nabawan;3;"350400";Luar Negeri;"350000";Malaysia;"350400"
"350405";Papar;3;"350400";Luar Negeri;"350000";Malaysia;"350400"
"350420";Kinabatangan;3;"350400";Luar Negeri;"350000";Malaysia;"350400"
"350410";Masapol Sipitang;3;"350400";Luar Negeri;"350000";Malaysia;"350400"
"350412";Kudat;3;"350400";Luar Negeri;"350000";Malaysia;"350400"
"350409";Tenom;3;"350400";Luar Negeri;"350000";Malaysia;"350400"
"350501";Yangon;3;"350500";Luar Negeri;"350000";Myanmar;"350500"
"350601";Davao City;3;"350600";Luar Negeri;"350000";Filipina;"350600"
"350802";Jeddah;3;"350800";Luar Negeri;"350000";Arab Saudi;"350800"
"350801";Riyadh;3;"350800";Luar Negeri;"350000";Arab Saudi;"350800"
"350803";Mekkah;3;"350800";Luar Negeri;"350000";Arab Saudi;"350800"
"351001";Singapura;3;"351000";Luar Negeri;"350000";Singapura;"351000"
"351201";Bangkok;3;"351200";Luar Negeri;"350000";Thailand;"351200"
"351301";Taipe;3;"351300";Luar Negeri;"350000";Taiwan;"351300"
"351402";Beijing;3;"351400";Luar Negeri;"350000";Cina;"351400"
"351401";Hong Kong;3;"351400";Luar Negeri;"350000";Cina;"351400"
"351501";Bandar Seri Begawan;3;"351500";Luar Negeri;"350000";Brunei Darussalam;"351500"
"360101";Kec. Nabire;3;"360100";Prov. Papua Tengah;"360000";Kab. Nabire;"360100"
"360109";Kec. Teluk Kimi;3;"360100";Prov. Papua Tengah;"360000";Kab. Nabire;"360100"
"360112";Kec. Nabire Barat;3;"360100";Prov. Papua Tengah;"360000";Kab. Nabire;"360100"
"360110";Kec. Yaro;3;"360100";Prov. Papua Tengah;"360000";Kab. Nabire;"360100"
"360105";Kec. Wanggar;3;"360100";Prov. Papua Tengah;"360000";Kab. Nabire;"360100"
"360107";Kec. Makimi;3;"360100";Prov. Papua Tengah;"360000";Kab. Nabire;"360100"
"360104";Kec. Uwapa;3;"360100";Prov. Papua Tengah;"360000";Kab. Nabire;"360100"
"360106";Kec. Siriwo;3;"360100";Prov. Papua Tengah;"360000";Kab. Nabire;"360100"
"360103";Kec. Yaur;3;"360100";Prov. Papua Tengah;"360000";Kab. Nabire;"360100"
"360113";Kec. Moora;3;"360100";Prov. Papua Tengah;"360000";Kab. Nabire;"360100"
"360102";Kec. Napan;3;"360100";Prov. Papua Tengah;"360000";Kab. Nabire;"360100"
"360111";Kec. Wapoga;3;"360100";Prov. Papua Tengah;"360000";Kab. Nabire;"360100"
"360108";Kec. Teluk Umar;3;"360100";Prov. Papua Tengah;"360000";Kab. Nabire;"360100"
"360114";Kec. Dipa;3;"360100";Prov. Papua Tengah;"360000";Kab. Nabire;"360100"
"360115";Kec. Menou;3;"360100";Prov. Papua Tengah;"360000";Kab. Nabire;"360100"
"360201";Kec. Mulia;3;"360200";Prov. Papua Tengah;"360000";Kab. Puncak Jaya;"360200"
"360202";Kec. Ilu;3;"360200";Prov. Papua Tengah;"360000";Kab. Puncak Jaya;"360200"
"360211";Kec. Irimuli;3;"360200";Prov. Papua Tengah;"360000";Kab. Puncak Jaya;"360200"
"360222";Kec. Nioga;3;"360200";Prov. Papua Tengah;"360000";Kab. Puncak Jaya;"360200"
"360221";Kec. Waegi;3;"360200";Prov. Papua Tengah;"360000";Kab. Puncak Jaya;"360200"
"360203";Kec. Fawi;3;"360200";Prov. Papua Tengah;"360000";Kab. Puncak Jaya;"360200"
"360223";Kec. Gubume;3;"360200";Prov. Papua Tengah;"360000";Kab. Puncak Jaya;"360200"
"360210";Kec. Gurage;3;"360200";Prov. Papua Tengah;"360000";Kab. Puncak Jaya;"360200"
"360226";Kec. Kiyage;3;"360200";Prov. Papua Tengah;"360000";Kab. Puncak Jaya;"360200"
"360205";Kec. Yamo;3;"360200";Prov. Papua Tengah;"360000";Kab. Puncak Jaya;"360200"
"360208";Kec. Tingginambut;3;"360200";Prov. Papua Tengah;"360000";Kab. Puncak Jaya;"360200"
"360220";Kec. Yamoneri;3;"360200";Prov. Papua Tengah;"360000";Kab. Puncak Jaya;"360200"
"360215";Kec. Lumo;3;"360200";Prov. Papua Tengah;"360000";Kab. Puncak Jaya;"360200"
"360204";Kec. Mewoluk;3;"360200";Prov. Papua Tengah;"360000";Kab. Puncak Jaya;"360200"
"360212";Kec. Muara;3;"360200";Prov. Papua Tengah;"360000";Kab. Puncak Jaya;"360200"
"360214";Kec. Yambi;3;"360200";Prov. Papua Tengah;"360000";Kab. Puncak Jaya;"360200"
"360206";Kec. Nume;3;"360200";Prov. Papua Tengah;"360000";Kab. Puncak Jaya;"360200"
"360213";Kec. Ilamburawi;3;"360200";Prov. Papua Tengah;"360000";Kab. Puncak Jaya;"360200"
"360218";Kec. Kalome;3;"360200";Prov. Papua Tengah;"360000";Kab. Puncak Jaya;"360200"
"360225";Kec. Dagai;3;"360200";Prov. Papua Tengah;"360000";Kab. Puncak Jaya;"360200"
"360217";Kec. Dokome;3;"360200";Prov. Papua Tengah;"360000";Kab. Puncak Jaya;"360200"
"360301";Kec. Paniai Timur;3;"360300";Prov. Papua Tengah;"360000";Kab. Paniai;"360300"
"360317";Kec. Yagai;3;"360300";Prov. Papua Tengah;"360000";Kab. Paniai;"360300"
"360311";Kec. Wegee Muka;3;"360300";Prov. Papua Tengah;"360000";Kab. Paniai;"360300"
"360310";Kec. Ekadide;3;"360300";Prov. Papua Tengah;"360000";Kab. Paniai;"360300"
"360302";Kec. Paniai Barat;3;"360300";Prov. Papua Tengah;"360000";Kab. Paniai;"360300"
"360312";Kec. Wegee Bino;3;"360300";Prov. Papua Tengah;"360000";Kab. Paniai;"360300"
"360309";Kec. Yatamo;3;"360300";Prov. Papua Tengah;"360000";Kab. Paniai;"360300"
"360303";Kec. Aradide;3;"360300";Prov. Papua Tengah;"360000";Kab. Paniai;"360300"
"360323";Kec. Topiyai;3;"360300";Prov. Papua Tengah;"360000";Kab. Paniai;"360300"
"360308";Kec. Kebo;3;"360300";Prov. Papua Tengah;"360000";Kab. Paniai;"360300"
"360314";Kec. Muye;3;"360300";Prov. Papua Tengah;"360000";Kab. Paniai;"360300"
"360315";Kec. Nakama;3;"360300";Prov. Papua Tengah;"360000";Kab. Paniai;"360300"
"360313";Kec. Pugo Dagi;3;"360300";Prov. Papua Tengah;"360000";Kab. Paniai;"360300"
"360324";Kec. Fajar Timur;3;"360300";Prov. Papua Tengah;"360000";Kab. Paniai;"360300"
"360322";Kec. Aweida;3;"360300";Prov. Papua Tengah;"360000";Kab. Paniai;"360300"
"360304";Kec. Bogabaida;3;"360300";Prov. Papua Tengah;"360000";Kab. Paniai;"360300"
"360320";Kec. Deiyai  Miyo;3;"360300";Prov. Papua Tengah;"360000";Kab. Paniai;"360300"
"360307";Kec. Siriwo;3;"360300";Prov. Papua Tengah;"360000";Kab. Paniai;"360300"
"360316";Kec. Teluk Deya;3;"360300";Prov. Papua Tengah;"360000";Kab. Paniai;"360300"
"360306";Kec. Dumadama;3;"360300";Prov. Papua Tengah;"360000";Kab. Paniai;"360300"
"360305";Kec. Bibida;3;"360300";Prov. Papua Tengah;"360000";Kab. Paniai;"360300"
"360318";Kec. Youtadi;3;"360300";Prov. Papua Tengah;"360000";Kab. Paniai;"360300"
"360321";Kec. Dogomo;3;"360300";Prov. Papua Tengah;"360000";Kab. Paniai;"360300"
"360319";Kec. Baya Biru;3;"360300";Prov. Papua Tengah;"360000";Kab. Paniai;"360300"
"360401";Kec. Mimika Baru;3;"360400";Prov. Papua Tengah;"360000";Kab. Mimika;"360400"
"360416";Kec. Wania;3;"360400";Prov. Papua Tengah;"360000";Kab. Mimika;"360400"
"360409";Kec. Kuala Kencana;3;"360400";Prov. Papua Tengah;"360000";Kab. Mimika;"360400"
"360403";Kec. Mimika Timur;3;"360400";Prov. Papua Tengah;"360000";Kab. Mimika;"360400"
"360415";Kec. Iwaka;3;"360400";Prov. Papua Tengah;"360000";Kab. Mimika;"360400"
"360412";Kec. Mimika Barat Tengah;3;"360400";Prov. Papua Tengah;"360000";Kab. Mimika;"360400"
"360408";Kec. Mimika Tengah;3;"360400";Prov. Papua Tengah;"360000";Kab. Mimika;"360400"
"360411";Kec. Mimika Barat Jauh;3;"360400";Prov. Papua Tengah;"360000";Kab. Mimika;"360400"
"360407";Kec. Mimika Timur Jauh;3;"360400";Prov. Papua Tengah;"360000";Kab. Mimika;"360400"
"360410";Kec. Tembagapura;3;"360400";Prov. Papua Tengah;"360000";Kab. Mimika;"360400"
"360413";Kec. Kwamki Narama;3;"360400";Prov. Papua Tengah;"360000";Kab. Mimika;"360400"
"360404";Kec. Mimika Barat;3;"360400";Prov. Papua Tengah;"360000";Kab. Mimika;"360400"
"360402";Kec. Agimuga;3;"360400";Prov. Papua Tengah;"360000";Kab. Mimika;"360400"
"360417";Kec. Amar;3;"360400";Prov. Papua Tengah;"360000";Kab. Mimika;"360400"
"360405";Kec. Jita;3;"360400";Prov. Papua Tengah;"360000";Kab. Mimika;"360400"
"360406";Kec. Jila;3;"360400";Prov. Papua Tengah;"360000";Kab. Mimika;"360400"
"360414";Kec. Hoya;3;"360400";Prov. Papua Tengah;"360000";Kab. Mimika;"360400"
"360418";Kec. Alama;3;"360400";Prov. Papua Tengah;"360000";Kab. Mimika;"360400"
"360501";Kec. Ilaga;3;"360500";Prov. Papua Tengah;"360000";Kab. Puncak;"360500"
"360508";Kec. Gome;3;"360500";Prov. Papua Tengah;"360000";Kab. Puncak;"360500"
"360520";Kec. Omukia;3;"360500";Prov. Papua Tengah;"360000";Kab. Puncak;"360500"
"360506";Kec. Sinak;3;"360500";Prov. Papua Tengah;"360000";Kab. Puncak;"360500"
"360503";Kec. Beoga;3;"360500";Prov. Papua Tengah;"360000";Kab. Puncak;"360500"
"360502";Kec. Wangbe;3;"360500";Prov. Papua Tengah;"360000";Kab. Puncak;"360500"
"360504";Kec. Doufo;3;"360500";Prov. Papua Tengah;"360000";Kab. Puncak;"360500"
"360524";Kec. Gome Utara;3;"360500";Prov. Papua Tengah;"360000";Kab. Puncak;"360500"
"360510";Kec. Beoga Barat;3;"360500";Prov. Papua Tengah;"360000";Kab. Puncak;"360500"
"360507";Kec. Agandugume;3;"360500";Prov. Papua Tengah;"360000";Kab. Puncak;"360500"
"360517";Kec. Yugumuak;3;"360500";Prov. Papua Tengah;"360000";Kab. Puncak;"360500"
"360515";Kec. Sinak Barat;3;"360500";Prov. Papua Tengah;"360000";Kab. Puncak;"360500"
"360518";Kec. Ilaga Utara;3;"360500";Prov. Papua Tengah;"360000";Kab. Puncak;"360500"
"360516";Kec. Mage'abume;3;"360500";Prov. Papua Tengah;"360000";Kab. Puncak;"360500"
"360521";Kec. Lambewi;3;"360500";Prov. Papua Tengah;"360000";Kab. Puncak;"360500"
"360522";Kec. Oneri;3;"360500";Prov. Papua Tengah;"360000";Kab. Puncak;"360500"
"360523";Kec. Amungkalpia;3;"360500";Prov. Papua Tengah;"360000";Kab. Puncak;"360500"
"360525";Kec. Erelmakawia;3;"360500";Prov. Papua Tengah;"360000";Kab. Puncak;"360500"
"360601";Kec. Kamu;3;"360600";Prov. Papua Tengah;"360000";Kab. Dogiyai;"360600"
"360604";Kec. Kamu Utara;3;"360600";Prov. Papua Tengah;"360000";Kab. Dogiyai;"360600"
"360602";Kec. Mapia;3;"360600";Prov. Papua Tengah;"360000";Kab. Dogiyai;"360600"
"360607";Kec. Kamu Selatan;3;"360600";Prov. Papua Tengah;"360000";Kab. Dogiyai;"360600"
"360609";Kec. Mapia Tengah;3;"360600";Prov. Papua Tengah;"360000";Kab. Dogiyai;"360600"
"360603";Kec. Piyaiye;3;"360600";Prov. Papua Tengah;"360000";Kab. Dogiyai;"360600"
"360608";Kec. Kamu Timur;3;"360600";Prov. Papua Tengah;"360000";Kab. Dogiyai;"360600"
"360606";Kec. Mapia Barat;3;"360600";Prov. Papua Tengah;"360000";Kab. Dogiyai;"360600"
"360610";Kec. Dogiyai;3;"360600";Prov. Papua Tengah;"360000";Kab. Dogiyai;"360600"
"360605";Kec. Sukikai Selatan;3;"360600";Prov. Papua Tengah;"360000";Kab. Dogiyai;"360600"
"360701";Kec. Sugapa;3;"360700";Prov. Papua Tengah;"360000";Kab. Intan Jaya;"360700"
"360702";Kec. Homeyo;3;"360700";Prov. Papua Tengah;"360000";Kab. Intan Jaya;"360700"
"360704";Kec. Biandoga;3;"360700";Prov. Papua Tengah;"360000";Kab. Intan Jaya;"360700"
"360703";Kec. Wandai;3;"360700";Prov. Papua Tengah;"360000";Kab. Intan Jaya;"360700"
"360706";Kec. Hitadipa;3;"360700";Prov. Papua Tengah;"360000";Kab. Intan Jaya;"360700"
"360705";Kec. Agisiga;3;"360700";Prov. Papua Tengah;"360000";Kab. Intan Jaya;"360700"
"360708";Kec. Tomosiga;3;"360700";Prov. Papua Tengah;"360000";Kab. Intan Jaya;"360700"
"360707";Kec. Ugimba;3;"360700";Prov. Papua Tengah;"360000";Kab. Intan Jaya;"360700"
"360804";Kec. Tigi Barat;3;"360800";Prov. Papua Tengah;"360000";Kab. Deiyai;"360800"
"360801";Kec. Tigi;3;"360800";Prov. Papua Tengah;"360000";Kab. Deiyai;"360800"
"360802";Kec. Tigi Timur;3;"360800";Prov. Papua Tengah;"360000";Kab. Deiyai;"360800"
"360803";Kec. Bowobado;3;"360800";Prov. Papua Tengah;"360000";Kab. Deiyai;"360800"
"360805";Kec. Kapiraya;3;"360800";Prov. Papua Tengah;"360000";Kab. Deiyai;"360800"
"370101";Kec. Merauke;3;"370100";Prov. Papua Selatan;"370000";Kab. Merauke;"370100"
"370106";Kec. Tanah Miring;3;"370100";Prov. Papua Selatan;"370000";Kab. Merauke;"370100"
"370111";Kec. Kurik;3;"370100";Prov. Papua Selatan;"370000";Kab. Merauke;"370100"
"370105";Kec. Semangga;3;"370100";Prov. Papua Selatan;"370000";Kab. Merauke;"370100"
"370109";Kec. Ulilin;3;"370100";Prov. Papua Selatan;"370000";Kab. Merauke;"370100"
"370107";Kec. Jagebob;3;"370100";Prov. Papua Selatan;"370000";Kab. Merauke;"370100"
"370114";Kec. Malind;3;"370100";Prov. Papua Selatan;"370000";Kab. Merauke;"370100"
"370110";Kec. Elikobal;3;"370100";Prov. Papua Selatan;"370000";Kab. Merauke;"370100"
"370102";Kec. Muting;3;"370100";Prov. Papua Selatan;"370000";Kab. Merauke;"370100"
"370103";Kec. Okaba;3;"370100";Prov. Papua Selatan;"370000";Kab. Merauke;"370100"
"370108";Kec. Sota;3;"370100";Prov. Papua Selatan;"370000";Kab. Merauke;"370100"
"370104";Kec. Kimaam;3;"370100";Prov. Papua Selatan;"370000";Kab. Merauke;"370100"
"370116";Kec. Ngguti;3;"370100";Prov. Papua Selatan;"370000";Kab. Merauke;"370100"
"370112";Kec. Naukenjerai;3;"370100";Prov. Papua Selatan;"370000";Kab. Merauke;"370100"
"370118";Kec. Tabonji;3;"370100";Prov. Papua Selatan;"370000";Kab. Merauke;"370100"
"370115";Kec. Tubang;3;"370100";Prov. Papua Selatan;"370000";Kab. Merauke;"370100"
"370119";Kec. Waan;3;"370100";Prov. Papua Selatan;"370000";Kab. Merauke;"370100"
"370113";Kec. Animha;3;"370100";Prov. Papua Selatan;"370000";Kab. Merauke;"370100"
"370120";Kec. Ilwayab;3;"370100";Prov. Papua Selatan;"370000";Kab. Merauke;"370100"
"370117";Kec. Kaptel;3;"370100";Prov. Papua Selatan;"370000";Kab. Merauke;"370100"
"370122";Kec. Kontuar;3;"370100";Prov. Papua Selatan;"370000";Kab. Merauke;"370100"
"370121";Kec. Padua;3;"370100";Prov. Papua Selatan;"370000";Kab. Merauke;"370100"
"370201";Kec. Mandobo;3;"370200";Prov. Papua Selatan;"370000";Kab. Boven Digoel;"370200"
"370205";Kec. Jair;3;"370200";Prov. Papua Selatan;"370000";Kab. Boven Digoel;"370200"
"370202";Kec. Mindiptana;3;"370200";Prov. Papua Selatan;"370000";Kab. Boven Digoel;"370200"
"370209";Kec. Arimop;3;"370200";Prov. Papua Selatan;"370000";Kab. Boven Digoel;"370200"
"370210";Kec. Fofi;3;"370200";Prov. Papua Selatan;"370000";Kab. Boven Digoel;"370200"
"370203";Kec. Waropko;3;"370200";Prov. Papua Selatan;"370000";Kab. Boven Digoel;"370200"
"370214";Kec. Yaniruma;3;"370200";Prov. Papua Selatan;"370000";Kab. Boven Digoel;"370200"
"370215";Kec. Subur;3;"370200";Prov. Papua Selatan;"370000";Kab. Boven Digoel;"370200"
"370206";Kec. Bomakia;3;"370200";Prov. Papua Selatan;"370000";Kab. Boven Digoel;"370200"
"370213";Kec. Firiwage;3;"370200";Prov. Papua Selatan;"370000";Kab. Boven Digoel;"370200"
"370208";Kec. Iniyandit;3;"370200";Prov. Papua Selatan;"370000";Kab. Boven Digoel;"370200"
"370211";Kec. Ambatkwi;3;"370200";Prov. Papua Selatan;"370000";Kab. Boven Digoel;"370200"
"370212";Kec. Manggelum;3;"370200";Prov. Papua Selatan;"370000";Kab. Boven Digoel;"370200"
"370207";Kec. Kombut;3;"370200";Prov. Papua Selatan;"370000";Kab. Boven Digoel;"370200"
"370204";Kec. Kouh;3;"370200";Prov. Papua Selatan;"370000";Kab. Boven Digoel;"370200"
"370219";Kec. Ki;3;"370200";Prov. Papua Selatan;"370000";Kab. Boven Digoel;"370200"
"370217";Kec. Ninati;3;"370200";Prov. Papua Selatan;"370000";Kab. Boven Digoel;"370200"
"370218";Kec. Sesnuk;3;"370200";Prov. Papua Selatan;"370000";Kab. Boven Digoel;"370200"
"370216";Kec. Kombay;3;"370200";Prov. Papua Selatan;"370000";Kab. Boven Digoel;"370200"
"370301";Kec. Obaa;3;"370300";Prov. Papua Selatan;"370000";Kab. Mappi;"370300"
"370306";Kec. Assue;3;"370300";Prov. Papua Selatan;"370000";Kab. Mappi;"370300"
"370304";Kec. Edera;3;"370300";Prov. Papua Selatan;"370000";Kab. Mappi;"370300"
"370305";Kec. Haju;3;"370300";Prov. Papua Selatan;"370000";Kab. Mappi;"370300"
"370302";Kec. Mambioman Bapai;3;"370300";Prov. Papua Selatan;"370000";Kab. Mappi;"370300"
"370308";Kec. Passue;3;"370300";Prov. Papua Selatan;"370000";Kab. Mappi;"370300"
"370309";Kec. Minyamur;3;"370300";Prov. Papua Selatan;"370000";Kab. Mappi;"370300"
"370303";Kec. Citak-Mitak;3;"370300";Prov. Papua Selatan;"370000";Kab. Mappi;"370300"
"370314";Kec. Passue Bawah;3;"370300";Prov. Papua Selatan;"370000";Kab. Mappi;"370300"
